iter	Logloss
139	0.004708666575
140	0.004670667724
141	0.004548615645
142	0.004538059844
143	0.004504912191
144	0.004464968156
145	0.004372361672
146	0.00430801156
147	0.004224027178
148	0.004210724445
149	0.004149191922
150	0.004092530184
151	0.004007869451
152	0.003881003381
153	0.00382544228
154	0.003818491
155	0.003760827578
156	0.003732245948
157	0.003653727119
158	0.003541395736
159	0.00349359238
160	0.003379022172
161	0.003311817011
162	0.003287805361
163	0.00327314685
164	0.003267967631
165	0.003227671803
166	0.003165351679
167	0.003152359418
168	0.003135944397
169	0.003061446671
170	0.00304448884
171	0.003003516325
172	0.002997567131
173	0.002960698701
174	0.002950282118
175	0.002912944297
176	0.002906854996
177	0.002837465783
178	0.00281989705
179	0.002787958258
180	0.002707078097
181	0.002623253439
182	0.00256178307
183	0.002561429649
184	0.002561518552
185	0.002546870783
186	0.002517464202
187	0.002508197487
188	0.002491951399
189	0.002422527275
190	0.002394830384
191	0.002341560513
192	0.0023332598
193	0.002327535097
194	0.00230428866
195	0.002275648821
196	0.002270581318
197	0.002215012767
198	0.002179399436
199	0.002169647326
200	0.002162898781
201	0.002118954109
202	0.002060505374
203	0.002039413819
204	0.002007520886
205	0.001995457398
206	0.001995457398
207	0.001946743802
208	0.001931877391
209	0.001913380895
210	0.001864758492
211	0.001841688363
212	0.001834464025
213	0.001791538062
214	0.00176048795
215	0.001759066823
216	0.001750562024
217	0.001740266134
218	0.001723073566
219	0.001718641521
220	0.00169799842
221	0.00169799842
222	0.00169799842
223	0.001682401378
224	0.001682344874
225	0.001658711409
226	0.001643032712
227	0.001632918217
228	0.001614469582
229	0.001586907823
230	0.00155118387
231	0.001549989856
232	0.001541260782
233	0.001524554744
234	0.001512210636
235	0.00150432328
236	0.001492273522
237	0.001492368529
238	0.001489041126
239	0.001487216706
240	0.001487572631
241	0.001470700581
242	0.001459168277
243	0.001454870138
244	0.001454831321
245	0.001431198789
246	0.001431198789
247	0.001426355336
248	0.001422221543
249	0.001410487254
250	0.001410573496
251	0.001393876425
252	0.001388113111
253	0.001388113111
254	0.001377118126
255	0.001377118126
256	0.001363624572
257	0.001363624572
258	0.001359247861
259	0.001359045324
260	0.001355018407
261	0.001355209205
262	0.001342018244
263	0.00133653252
264	0.001336621423
265	0.001326079974
266	0.001299552725
267	0.001299540204
268	0.001299501074
269	0.001285021601
270	0.001285079043
271	0.001284801377
272	0.001279388233
273	0.001279148888
274	0.001276017045
275	0.001276001628
276	0.001276031367
277	0.00126497107
278	0.001265205928
279	0.001260146764
280	0.001256771547
281	0.001252505409
282	0.001241196325
283	0.001241325532
284	0.001228130441
285	0.001215589673
286	0.001209419593
287	0.001191920238
288	0.001191920238
289	0.001191920238
290	0.001191920238
291	0.001191920238
292	0.001191920238
293	0.001183811271
294	0.001170243313
295	0.001160698705
296	0.001153100837
297	0.001153100837
298	0.001153100837
299	0.001153100837
300	0.001148378133
301	0.001148731085
302	0.001148731085
303	0.001127596391
304	0.001127619869
305	0.001107487316
306	0.001107485125
307	0.001088685395
308	0.001078167923
309	0.001078236244
310	0.001077860441
311	0.001077860441
312	0.001078051316
313	0.001078346121
314	0.001078135133
315	0.00107791937
316	0.00107569019
317	0.001075719303
318	0.001067975745
319	0.001068071379
320	0.001068054448
321	0.001068054448
322	0.00106819422
323	0.001068041535
324	0.001061410268
325	0.001061386477
326	0.001061475615
327	0.001056990098
328	0.00105674358
329	0.001056845787
330	0.001052117325
331	0.001051808433
332	0.001051808433
333	0.00104134446
334	0.001041340078
335	0.001033873876
336	0.001034228315
337	0.001034105212
338	0.001034265958
339	0.00103426048
340	0.001020338212
341	0.001020245631
342	0.00102029423
343	0.00102029423
344	0.00102029423
345	0.001012386539
346	0.001012311018
347	0.001004666325
348	0.001005125319
349	0.001004711951
350	0.001004711951
351	0.0009952785013
352	0.0009875949934
353	0.0009804797402
354	0.0009643013981
355	0.0009539582159
356	0.0009539953111
357	0.000953891695
358	0.0009539337206
359	0.0009476519635
360	0.0009477998745
361	0.0009347896919
362	0.0009293635634
363	0.0009293635634
364	0.0009292496171
365	0.0009289976204
366	0.0009204791608
367	0.0009018671911
368	0.0009018671911
369	0.0009018671911
370	0.0009018671911
371	0.0009018671911
372	0.0009018671911
373	0.0009018671911
374	0.0009018671911
375	0.0009018671911
376	0.0008915313305
377	0.0008914615228
378	0.0008914615228
379	0.0008917178237
380	0.0008915739822
381	0.0008915841559
382	0.0008915197481
383	0.0008915741658
384	0.0008915055319
385	0.0008917660589
386	0.0008915188361
387	0.0008915565573
388	0.0008918097279
389	0.0008916665124
390	0.0008915888515
391	0.0008914785052
392	0.0008914785052
393	0.0008914785052
394	0.0008842300461
395	0.0008842647935
396	0.0008767619047
397	0.0008765340121
398	0.0008763369538
399	0.0008767293486
400	0.0008766323064
401	0.0008763795272
402	0.0008767795132
403	0.0008748353615
404	0.0008749282559
405	0.000873485921
406	0.0008735104163
407	0.0008735104163
408	0.0008731987074
409	0.0008732566197
410	0.0008732566197
411	0.0008732566197
412	0.0008732566197
413	0.0008733835572
414	0.0008732500459
415	0.0008734488259
416	0.0008734376347
417	0.0008734279305
418	0.0008734279305
419	0.0008734279305
420	0.0008734279305
421	0.0008736944052
422	0.0008732237506
423	0.0008732908975
424	0.0008733780007
425	0.0008733780007
426	0.0008733780007
427	0.0008733780007
428	0.0008733780007
429	0.0008733780007
430	0.000873272663
431	0.000873417835
432	0.0008732388547
433	0.000873143769
434	0.0008734640865
435	0.0008734640865
436	0.0008734023395
437	0.000873052804
438	0.000867979642
439	0.0008678289918
440	0.0008677338279
441	0.0008678335309
442	0.0008678224962
443	0.0008678244527
444	0.0008680169719
445	0.000867968216
446	0.000867968216
447	0.0008677724882
448	0.0008679773724
449	0.0008681697351
450	0.0008678095834
451	0.0008679625031
452	0.000867759184
453	0.0008620037528
454	0.0008620037528
455	0.0008620037528
456	0.0008620037528
457	0.0008620037528
458	0.0008619141453
459	0.0008621058819
460	0.0008622656885
461	0.0008622656885
462	0.0008622656885
463	0.0008563827449
464	0.0008563827449
465	0.0008563827449
466	0.0008563827449
467	0.0008563827449
468	0.0008563827449
469	0.0008563827449
470	0.0008563827449
471	0.0008564209357
472	0.0008563184936
473	0.0008563184936
474	0.0008563184936
475	0.0008563184936
476	0.0008563184936
477	0.0008563184936
478	0.0008563184936
479	0.0008563184936
480	0.0008563659973
481	0.0008564182748
482	0.0008563262413
483	0.0008563681886
484	0.0008565700989
485	0.0008563118415
486	0.0008564095097
487	0.0008563206066
488	0.0008563199022
489	0.0008563202935
490	0.0008560994443
491	0.0008562404685
492	0.0008562404685
493	0.0008560500623
494	0.0008561983647
495	0.0008562867201
496	0.0008565636816
497	0.0008560244714
498	0.0008565937334
499	0.0008560847314
500	0.0008563813362
501	0.0008562230948
502	0.0008533250657
503	0.0008475346865
504	0.0008475904075
505	0.0008474989218
506	0.0008475807273
507	0.0008473705997
508	0.0008476117965
509	0.0008473241133
510	0.0008474612246
511	0.0008475151456
512	0.0008476180573
513	0.0008476180573
514	0.0008475600667
515	0.0008472483578
516	0.0008475478582
517	0.0008473054875
518	0.0008475106848
519	0.0008474926068
520	0.0008476436482
521	0.0008475088065
522	0.0008475088065
523	0.0008475088065
524	0.0008475088065
525	0.0008475088065
526	0.0008475088065
527	0.0008475088065
528	0.0008475088065
529	0.0008475088065
530	0.0008475088065
531	0.0008472816965
532	0.0008474338336
533	0.0008474338336
534	0.0008474338336
535	0.0008474338336
536	0.0008474338336
537	0.0008474338336
538	0.0008474338336
539	0.0008474338336
540	0.0008474338336
541	0.0008474338336
542	0.0008474338336
543	0.0008474338336
544	0.0008474338336
545	0.0008474338336
546	0.0008474338336
547	0.0008474338336
548	0.0008473337393
549	0.0008473337393
550	0.0008473337393
551	0.0008473337393
552	0.0008473337393
553	0.0008473337393
554	0.0008473337393
555	0.0008473337393
556	0.0008473337393
557	0.0008473337393
558	0.0008475912924
559	0.0008473245046
560	0.0008472377416
561	0.000847411635
562	0.000847614641
563	0.0008473779832
564	0.0008474081915
565	0.0008476243452
566	0.0008476105714
567	0.0008474786254
568	0.0008474371477
569	0.0008473720355
570	0.0008474271304
571	0.0008474271304
572	0.0008474271304
573	0.0008474271304
574	0.0008474271304
575	0.0008474271304
576	0.0008474271304
577	0.0008474271304
578	0.0008474315129
579	0.0008473829919
580	0.000847280628
581	0.0008474140339
582	0.0008474319554
583	0.0008473158178
584	0.0008473120613
585	0.000847170098
586	0.0008474657636
587	0.0008471430201
588	0.0008471909151
589	0.0008472156452
590	0.0008470195261
591	0.0008473818691
592	0.000847307757
593	0.0008471142917
594	0.0008469424331
595	0.0008470995005
596	0.0008470961354
597	0.0008470784487
598	0.0008470519968
599	0.0008468241042
600	0.0008468687123
601	0.0008470714835
602	0.0008468485213
603	0.0008469101118
604	0.0008471513086
605	0.0008471513086
606	0.0008471513086
607	0.0008471513086
608	0.0008471513086
609	0.0008471513086
610	0.0008471513086
611	0.0008471513086
612	0.0008471513086
613	0.0008471513086
614	0.0008471513086
615	0.0008471513086
616	0.0008471513086
617	0.0008471513086
618	0.0008471513086
619	0.0008471513086
620	0.0008471513086
621	0.0008471513086
622	0.0008471513086
623	0.0008471513086
624	0.0008471513086
625	0.0008471513086
626	0.0008471513086
627	0.0008471513086
628	0.0008471513086
629	0.0008471513086
630	0.0008471513086
631	0.0008471513086
632	0.0008471513086
633	0.0008471513086
634	0.0008471513086
635	0.0008471513086
636	0.0008471513086
637	0.0008471513086
638	0.0008471513086
639	0.0008471513086
640	0.0008471513086
641	0.0008471513086
642	0.0008471513086
643	0.0008471513086
644	0.0008471513086
645	0.0008471513086
646	0.0008471513086
647	0.0008471513086
648	0.0008471513086
649	0.0008471513086
650	0.0008471513086
651	0.0008471513086
652	0.0008471513086
653	0.0008471513086
654	0.0008471513086
655	0.0008471513086
656	0.0008471513086
657	0.0008471513086
658	0.0008471513086
659	0.0008471513086
660	0.0008471513086
661	0.0008471513086
662	0.0008471513086
663	0.0008471513086
664	0.0008471513086
665	0.0008471513086
666	0.0008471513086
667	0.0008471513086
668	0.0008471513086
669	0.0008471513086
670	0.0008471513086
671	0.0008471513086
672	0.0008471513086
673	0.0008471513086
674	0.0008471513086
675	0.0008471513086
676	0.0008471513086
677	0.0008471513086
678	0.0008471513086
679	0.0008471513086
680	0.0008471513086
681	0.0008471513086
682	0.0008471513086
683	0.0008471513086
684	0.0008471513086
685	0.0008471513086
686	0.0008471513086
687	0.0008471513086
688	0.0008471513086
689	0.0008471513086
690	0.0008471513086
691	0.0008471513086
692	0.0008471513086
693	0.0008471513086
694	0.0008471513086
695	0.0008471513086
696	0.0008471513086
697	0.0008471513086
698	0.0008471513086
699	0.0008471513086
700	0.0008471513086
701	0.0008471513086
702	0.0008471513086
703	0.0008471513086
704	0.0008471513086
705	0.0008471513086
706	0.0008471513086
707	0.0008471513086
708	0.0008471513086
709	0.0008471513086
710	0.0008471513086
711	0.0008471513086
712	0.0008471513086
713	0.0008471513086
714	0.0008471513086
715	0.0008471513086
716	0.0008471513086
717	0.0008471513086
718	0.0008471513086
719	0.0008471513086
720	0.0008471513086
721	0.0008471513086
722	0.0008471513086
723	0.0008471513086
724	0.0008471513086
725	0.0008471513086
726	0.0008471513086
727	0.0008471513086
728	0.0008471513086
729	0.0008471513086
730	0.0008471513086
731	0.0008471513086
732	0.0008471513086
733	0.0008471513086
734	0.0008471513086
735	0.0008471513086
736	0.0008471513086
737	0.0008471513086
738	0.0008471513086
739	0.0008471513086
740	0.0008471513086
741	0.0008471513086
742	0.0008471513086
743	0.0008471513086
744	0.0008471513086
745	0.0008471513086
746	0.0008471513086
747	0.0008471513086
748	0.0008471513086
749	0.0008471513086
750	0.0008471513086
751	0.0008471513086
752	0.0008471513086
753	0.0008471513086
754	0.0008471513086
755	0.0008471513086
756	0.0008471513086
757	0.0008471513086
758	0.0008471513086
759	0.0008471513086
760	0.0008471513086
761	0.0008471513086
762	0.0008471513086
763	0.0008471513086
764	0.0008471513086
765	0.0008471513086
766	0.0008471513086
767	0.0008471513086
768	0.0008471513086
769	0.0008471513086
770	0.0008471513086
771	0.0008471513086
772	0.0008471513086
773	0.0008471513086
774	0.0008471513086
775	0.0008471513086
776	0.0008471513086
777	0.0008471513086
778	0.0008471513086
779	0.0008471513086
780	0.0008471513086
781	0.0008471513086
782	0.0008471513086
783	0.0008471513086
784	0.0008471513086
785	0.0008471513086
786	0.0008471513086
787	0.0008471513086
788	0.0008471513086
789	0.0008471513086
790	0.0008471513086
791	0.0008471513086
792	0.0008471513086
793	0.0008471513086
794	0.0008471513086
795	0.0008471513086
796	0.0008471513086
797	0.0008471513086
798	0.0008471513086
799	0.0008471513086
800	0.0008471513086
801	0.0008471513086
802	0.0008471513086
803	0.0008471513086
804	0.0008471513086
805	0.0008471513086
806	0.0008471513086
807	0.0008471513086
808	0.0008471513086
809	0.0008471513086
810	0.0008471513086
811	0.0008471513086
812	0.0008471513086
813	0.0008471513086
814	0.0008471513086
815	0.0008471513086
816	0.0008471513086
817	0.0008471513086
818	0.0008471513086
819	0.0008471513086
820	0.0008471513086
821	0.0008471513086
822	0.0008471513086
823	0.0008471513086
824	0.0008471513086
825	0.0008471513086
826	0.0008471513086
827	0.0008471513086
828	0.0008471513086
829	0.0008471513086
830	0.0008471513086
831	0.0008471513086
832	0.0008471513086
833	0.0008471513086
834	0.0008471513086
835	0.0008471513086
836	0.0008471513086
837	0.0008471513086
838	0.0008471513086
839	0.0008471513086
840	0.0008471513086
841	0.0008471513086
842	0.0008471513086
843	0.0008471513086
844	0.0008471513086
845	0.0008471513086
846	0.0008471513086
847	0.0008471513086
848	0.0008471513086
849	0.0008471513086
850	0.0008471513086
851	0.0008471513086
852	0.0008471513086
853	0.0008471513086
854	0.0008471513086
855	0.0008471513086
856	0.0008471513086
857	0.0008471513086
858	0.0008471513086
859	0.0008471513086
860	0.0008471513086
861	0.0008471513086
862	0.0008471513086
863	0.0008471513086
864	0.0008471513086
865	0.0008471513086
866	0.0008471513086
867	0.0008471513086
868	0.0008471513086
869	0.0008471513086
870	0.0008471513086
871	0.0008471513086
872	0.0008471513086
873	0.0008471513086
874	0.0008471513086
875	0.0008471513086
876	0.0008471513086
877	0.0008471513086
878	0.0008471513086
879	0.0008471513086
880	0.0008471513086
881	0.0008471513086
882	0.0008471513086
883	0.0008471513086
884	0.0008471513086
885	0.0008471513086
886	0.0008471513086
887	0.0008471513086
888	0.0008471513086
889	0.0008471513086
890	0.0008471513086
891	0.0008471513086
892	0.0008471513086
893	0.0008471513086
894	0.0008471513086
895	0.0008471513086
896	0.0008471513086
897	0.0008471513086
898	0.0008471513086
899	0.0008471513086
900	0.0008471513086
901	0.0008471513086
902	0.0008471513086
903	0.0008471513086
904	0.0008471513086
905	0.0008471513086
906	0.0008471513086
907	0.0008471513086
908	0.0008471513086
909	0.0008471513086
910	0.0008471513086
911	0.0008471513086
912	0.0008471513086
913	0.0008471513086
914	0.0008471513086
915	0.0008471513086
916	0.0008471513086
917	0.0008471513086
918	0.0008471513086
919	0.0008471513086
920	0.0008471513086
921	0.0008471513086
922	0.0008471513086
923	0.0008471513086
924	0.0008471513086
925	0.0008471513086
926	0.0008471513086
927	0.0008471513086
928	0.0008471513086
929	0.0008471513086
930	0.0008471513086
931	0.0008471513086
932	0.0008471513086
933	0.0008471513086
934	0.0008471513086
935	0.0008471513086
936	0.0008471513086
937	0.0008471513086
938	0.0008471513086
939	0.0008471513086
940	0.0008471513086
941	0.0008471513086
942	0.0008471513086
943	0.0008471513086
944	0.0008471513086
945	0.0008471513086
946	0.0008471513086
947	0.0008471513086
948	0.0008471513086
949	0.0008471513086
950	0.0008471513086
951	0.0008471513086
952	0.0008471513086
953	0.0008471513086
954	0.0008471513086
955	0.0008471513086
956	0.0008471513086
957	0.0008471513086
958	0.0008471513086
959	0.0008471513086
960	0.0008471513086
961	0.0008471513086
962	0.0008471513086
963	0.0008471513086
964	0.0008471513086
965	0.0008471513086
966	0.0008471513086
967	0.0008471513086
968	0.0008471513086
969	0.0008471513086
970	0.0008471513086
971	0.0008471513086
972	0.0008471513086
973	0.0008471513086
974	0.0008471513086
975	0.0008471513086
976	0.0008471513086
977	0.0008471513086
978	0.0008471513086
979	0.0008471513086
980	0.0008471513086
981	0.0008471513086
982	0.0008471513086
983	0.0008471513086
984	0.0008471513086
985	0.0008471513086
986	0.0008471513086
987	0.0008471513086
988	0.0008471513086
989	0.0008471513086
990	0.0008471513086
991	0.0008471513086
992	0.0008471513086
993	0.0008471513086
994	0.0008471513086
995	0.0008471513086
996	0.0008471513086
997	0.0008471513086
998	0.0008471513086
999	0.0008471513086
